"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT11"
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-21",,"0.04",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-22",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-26",,"0.39",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-04-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-01",,"0.04",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-02",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-04",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-05",,"2.53",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-16",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-20",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-21",,"1.40",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-05-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-04",,"0.08",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-10",,"0.08",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-17",,"0.25",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-18",,"0.05",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-19",,"0.11",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-20",,"0.13",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-21",,"0.05",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-06-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-05",,"0.79",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-06",,"0.38",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-09",,"0.74",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-10",,"1.90",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-07-31",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-07",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-09",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-11",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-12",,"0.25",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-13",,"0.37",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-08-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-03",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-04",,"0.40",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-05",,"0.64",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-07",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-08",,"1.57",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-09",,"1.13",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-10",,"2.51",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-11",,"1.08",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-12",,"0.30",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-13",,"0.44",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-14",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-15",,"0.51",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-16",,"0.14",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-17",,"0.17",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-18",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-19",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-20",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-21",,"0.70",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-22",,"0.68",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-24",,"0.01",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-25",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-27",,"0.15",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-29",,"0.01",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-09-30",,"0.62",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-01",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-02",,"0.34",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-03",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-07",,"0.15",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-08",,"0.22",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-09",,"1.15",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-10",,"0.55",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-12",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-13",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-14",,"0.29",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-15",,"0.10",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-16",,"1.77",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-17",,"0.24",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-18",,"0.10",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-19",,"0.14",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-23",,"0.16",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-24",,"0.14",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-25",,"0.53",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-26",,"0.01",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-27",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-10-31",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-01",,"0.16",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-04",,"0.40",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-07",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-08",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-09",,"0.30",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-10",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-12",,"0.32",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-13",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-14",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-17",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-18",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-19",,"0.05",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-20",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-22",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-25",,"0.00",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-26",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-28",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-29",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-11-30",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-01",,"0.11",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-02",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-03",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-04",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-05",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-06",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-07",,"0.74",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-08",,"2.20",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-09",,"0.02",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-10",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-11",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-13",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-14",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-15",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-16",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-19",,"0.03",,,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-21",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-22",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-23",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-24",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-25",,"0.00","0.0",,,,,,,,,,,
"US1TXTV0310","TANGLEWOOD FOREST 3.1 NW, TX US","2018-12-26",,"0.03","0.0",,,,,,,,,,,
